city_name,country_iso_code,country_name,region_1_iso_code,region_1_name,region_2_iso_code,region_2_name
Lewes,GB,United Kingdom,ENG,England,ESX,East Sussex
Lewisham,GB,United Kingdom,ENG,England,LEW,Lewisham
Leyburn,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Leyland,GB,United Kingdom,ENG,England,LAN,Lancashire
Leyton,GB,United Kingdom,ENG,England,WFT,Waltham Forest
Lichfield,GB,United Kingdom,ENG,England,STS,Staffordshire
Lifton,GB,United Kingdom,ENG,England,DEV,Devon
Lightwater,GB,United Kingdom,ENG,England,SRY,Surrey
Lilley,GB,United Kingdom,ENG,England,HRT,Hertfordshire
Limington,GB,United Kingdom,ENG,England,SOM,Somerset
Linchmere,GB,United Kingdom,ENG,England,WSX,West Sussex
Lincoln,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Lincolnshire,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Lindford,GB,United Kingdom,ENG,England,HAM,Hampshire
Linford,GB,United Kingdom,ENG,England,THR,Thurrock
Lingfield,GB,United Kingdom,ENG,England,SRY,Surrey
Liphook,GB,United Kingdom,ENG,England,HAM,Hampshire
Liskeard,GB,United Kingdom,ENG,England,CON,Cornwall
Liss,GB,United Kingdom,ENG,England,HAM,Hampshire
Little Barford,GB,United Kingdom,ENG,England,BDF,Bedford
Little Chalfont,GB,United Kingdom,ENG,England,BKM,Buckinghamshire
Little Hallingbury,GB,United Kingdom,ENG,England,ESS,Essex
Little Harrowden,GB,United Kingdom,ENG,England,NNH,North Northamptonshire
Little Haywood,GB,United Kingdom,ENG,England,STS,Staffordshire
Little Kingshill,GB,United Kingdom,ENG,England,BKM,Buckinghamshire
Little Rissington,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Little Strickland,GB,United Kingdom,ENG,England,CMA,Cumbria
Little Walsingham,GB,United Kingdom,ENG,England,NFK,Norfolk
Littleborough,GB,United Kingdom,ENG,England,RCH,Rochdale
Littlehampton,GB,United Kingdom,ENG,England,WSX,West Sussex
Littlemore,GB,United Kingdom,ENG,England,OXF,Oxfordshire
Littleport,GB,United Kingdom,ENG,England,CAM,Cambridgeshire
Littleton,GB,United Kingdom,ENG,England,SOM,Somerset
Liverpool,GB,United Kingdom,ENG,England,LIV,Liverpool
Liversedge,GB,United Kingdom,ENG,England,KIR,Kirklees
Locking,GB,United Kingdom,ENG,England,NSM,North Somerset
Loftus,GB,United Kingdom,ENG,England,RCC,Redcar and Cleveland
London,GB,United Kingdom,ENG,England,,
London Colney,GB,United Kingdom,ENG,England,HRT,Hertfordshire
Londonderry,GB,United Kingdom,ENG,England,SAW,Sandwell
Long Buckby,GB,United Kingdom,ENG,England,WNH,West Northamptonshire
Long Crendon,GB,United Kingdom,ENG,England,BKM,Buckinghamshire
Long Eaton,GB,United Kingdom,ENG,England,DBY,Derbyshire
Long Itchington,GB,United Kingdom,ENG,England,WAR,Warwickshire
Long Stratton,GB,United Kingdom,ENG,England,NFK,Norfolk
Long Sutton,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Longcross,GB,United Kingdom,ENG,England,SRY,Surrey
Longdon,GB,United Kingdom,ENG,England,STS,Staffordshire
Longfield,GB,United Kingdom,ENG,England,KEN,Kent
Longford,GB,United Kingdom,ENG,England,KEN,Kent
Longframlington,GB,United Kingdom,ENG,England,NBL,Northumberland
Longhoughton,GB,United Kingdom,ENG,England,NBL,Northumberland
Longridge,GB,United Kingdom,ENG,England,LAN,Lancashire
Longworth,GB,United Kingdom,ENG,England,OXF,Oxfordshire
Looe,GB,United Kingdom,ENG,England,CON,Cornwall
Lostwithiel,GB,United Kingdom,ENG,England,CON,Cornwall
Loughborough,GB,United Kingdom,ENG,England,LEC,Leicestershire
Loughton,GB,United Kingdom,ENG,England,ESS,Essex
Louth,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Lower Froyle,GB,United Kingdom,ENG,England,HAM,Hampshire
Lower Langford,GB,United Kingdom,ENG,England,NSM,North Somerset
Lowestoft,GB,United Kingdom,ENG,England,SFK,Suffolk
Lowton,GB,United Kingdom,ENG,England,WGN,Wigan
Loxwood,GB,United Kingdom,ENG,England,WSX,West Sussex
Ludborough,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Luddenden,GB,United Kingdom,ENG,England,CLD,Calderdale
Ludgershall,GB,United Kingdom,ENG,England,WIL,Wiltshire
Ludlow,GB,United Kingdom,ENG,England,SHR,Shropshire
Lurgashall,GB,United Kingdom,ENG,England,WSX,West Sussex
Luton,GB,United Kingdom,ENG,England,LUT,Luton
Lutterworth,GB,United Kingdom,ENG,England,LEC,Leicestershire
Lydbrook,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Lydford,GB,United Kingdom,ENG,England,DEV,Devon
Lydney,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Lyme Regis,GB,United Kingdom,ENG,England,DOR,Dorset
Lyminge,GB,United Kingdom,ENG,England,KEN,Kent
Lymington,GB,United Kingdom,ENG,England,HAM,Hampshire
Lymm,GB,United Kingdom,ENG,England,WRT,Warrington
Lyndhurst,GB,United Kingdom,ENG,England,HAM,Hampshire
Lynemouth,GB,United Kingdom,ENG,England,NBL,Northumberland
Lynford,GB,United Kingdom,ENG,England,NFK,Norfolk
Lynton,GB,United Kingdom,ENG,England,DEV,Devon
Lytchett Matravers,GB,United Kingdom,ENG,England,DOR,Dorset
Lytham,GB,United Kingdom,ENG,England,LAN,Lancashire
Lytham St Annes,GB,United Kingdom,ENG,England,LAN,Lancashire
Mabe Burnthouse,GB,United Kingdom,ENG,England,CON,Cornwall
Mablethorpe,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Macclesfield,GB,United Kingdom,ENG,England,CHE,Cheshire East
Madeley,GB,United Kingdom,ENG,England,STS,Staffordshire
Maghull,GB,United Kingdom,ENG,England,SFT,Sefton
Maida Hill,GB,United Kingdom,ENG,England,WSM,City of Westminster
Maida Vale,GB,United Kingdom,ENG,England,WSM,City of Westminster
Maidenhead,GB,United Kingdom,ENG,England,WNM,Windsor and Maidenhead
Maidstone,GB,United Kingdom,ENG,England,KEN,Kent
Maldon,GB,United Kingdom,ENG,England,ESS,Essex
Malmesbury,GB,United Kingdom,ENG,England,WIL,Wiltshire
Malpas,GB,United Kingdom,ENG,England,CHW,Cheshire
Malton,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Malvern,GB,United Kingdom,ENG,England,WOR,Worcestershire
Manchester,GB,United Kingdom,ENG,England,MAN,Manchester
Mannings Heath,GB,United Kingdom,ENG,England,WSX,West Sussex
Manningtree,GB,United Kingdom,ENG,England,ESS,Essex
Manor Park,GB,United Kingdom,ENG,England,NWM,Newham
Mansfield,GB,United Kingdom,ENG,England,NTT,Nottinghamshire
Mansfield Woodhouse,GB,United Kingdom,ENG,England,NTT,Nottinghamshire
March,GB,United Kingdom,ENG,England,CAM,Cambridgeshire
Marden,GB,United Kingdom,ENG,England,KEN,Kent
Mareham le Fen,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Maresfield,GB,United Kingdom,ENG,England,ESX,East Sussex
Margate,GB,United Kingdom,ENG,England,KEN,Kent
Market Drayton,GB,United Kingdom,ENG,England,SHR,Shropshire
Market Harborough,GB,United Kingdom,ENG,England,LEC,Leicestershire
Market Lavington,GB,United Kingdom,ENG,England,WIL,Wiltshire
Market Rasen,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Market Stainton,GB,United Kingdom,ENG,England,LIN,Lincolnshire
Markfield,GB,United Kingdom,ENG,England,LEC,Leicestershire
Marlborough,GB,United Kingdom,ENG,England,WIL,Wiltshire
Marlbrook,GB,United Kingdom,ENG,England,HEF,Herefordshire
Marlow,GB,United Kingdom,ENG,England,BKM,Buckinghamshire
Marple,GB,United Kingdom,ENG,England,SKP,Stockport
Marske,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Martlesham,GB,United Kingdom,ENG,England,SFK,Suffolk
Martlesham Heath,GB,United Kingdom,ENG,England,SFK,Suffolk
Martock,GB,United Kingdom,ENG,England,SOM,Somerset
Marton,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Marylebone,GB,United Kingdom,ENG,England,WSM,City of Westminster
Maryport,GB,United Kingdom,ENG,England,CMA,Cumbria
Matlock,GB,United Kingdom,ENG,England,DBY,Derbyshire
Maulden,GB,United Kingdom,ENG,England,CBF,Central Bedfordshire
Mawbray,GB,United Kingdom,ENG,England,CMA,Cumbria
Mawgan,GB,United Kingdom,ENG,England,CON,Cornwall
Mayfair,GB,United Kingdom,ENG,England,WSM,City of Westminster
Mayfield,GB,United Kingdom,ENG,England,ESX,East Sussex
Maylandsea,GB,United Kingdom,ENG,England,ESS,Essex
Meadowhall,GB,United Kingdom,ENG,England,SHF,Sheffield
Measham,GB,United Kingdom,ENG,England,LEC,Leicestershire
Medstead,GB,United Kingdom,ENG,England,HAM,Hampshire
Meesden,GB,United Kingdom,ENG,England,HRT,Hertfordshire
Melbourne,GB,United Kingdom,ENG,England,DBY,Derbyshire
Meldreth,GB,United Kingdom,ENG,England,CAM,Cambridgeshire
Melksham,GB,United Kingdom,ENG,England,WIL,Wiltshire
Melton,GB,United Kingdom,ENG,England,SFK,Suffolk
Melton Mowbray,GB,United Kingdom,ENG,England,LEC,Leicestershire
Mendlesham,GB,United Kingdom,ENG,England,SFK,Suffolk
Meppershall,GB,United Kingdom,ENG,England,CBF,Central Bedfordshire
Merriott,GB,United Kingdom,ENG,England,SOM,Somerset
Merstham,GB,United Kingdom,ENG,England,SRY,Surrey
Merton,GB,United Kingdom,ENG,England,DEV,Devon
Messingham,GB,United Kingdom,ENG,England,NLN,North Lincolnshire
Mevagissey,GB,United Kingdom,ENG,England,CON,Cornwall
Mexborough,GB,United Kingdom,ENG,England,DNC,Doncaster
Middlesbrough,GB,United Kingdom,ENG,England,MDB,Middlesbrough
Middlesex,GB,United Kingdom,ENG,England,BEN,Brent
Middleton,GB,United Kingdom,ENG,England,RCH,Rochdale
Middlewich,GB,United Kingdom,ENG,England,CHE,Cheshire East
Midgham,GB,United Kingdom,ENG,England,WBK,West Berkshire
Midhurst,GB,United Kingdom,ENG,England,WSX,West Sussex
Midsomer Norton,GB,United Kingdom,ENG,England,BAS,Bath and North East Somerset
Mildenhall,GB,United Kingdom,ENG,England,SFK,Suffolk
Mile End,GB,United Kingdom,ENG,England,TWH,Tower Hamlets
Mile End and Globe Town,GB,United Kingdom,ENG,England,TWH,Tower Hamlets
Milford on Sea,GB,United Kingdom,ENG,England,HAM,Hampshire
Mill Hill,GB,United Kingdom,ENG,England,BNE,Barnet
Millbrook,GB,United Kingdom,ENG,England,CBF,Central Bedfordshire
Millom,GB,United Kingdom,ENG,England,CMA,Cumbria
Milnthorpe,GB,United Kingdom,ENG,England,CMA,Cumbria
Milton,GB,United Kingdom,ENG,England,DBY,Derbyshire
Milton Damerel,GB,United Kingdom,ENG,England,DEV,Devon
Milton Ernest,GB,United Kingdom,ENG,England,BDF,Bedford
Milton Keynes,GB,United Kingdom,ENG,England,MIK,Milton Keynes
Milverton,GB,United Kingdom,ENG,England,SOM,Somerset
Minehead,GB,United Kingdom,ENG,England,SOM,Somerset
Minsterley,GB,United Kingdom,ENG,England,SHR,Shropshire
Minworth,GB,United Kingdom,ENG,England,BIR,Birmingham
Mirfield,GB,United Kingdom,ENG,England,KIR,Kirklees
Mitcham,GB,United Kingdom,ENG,England,MRT,Merton
Mitcheldean,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Molesey,GB,United Kingdom,ENG,England,SRY,Surrey
Monksilver,GB,United Kingdom,ENG,England,SOM,Somerset
Moor Row,GB,United Kingdom,ENG,England,CMA,Cumbria
Moorends,GB,United Kingdom,ENG,England,DNC,Doncaster
Morden,GB,United Kingdom,ENG,England,MRT,Merton
Morecambe,GB,United Kingdom,ENG,England,LAN,Lancashire
Moreton in Marsh,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Morley,GB,United Kingdom,ENG,England,LDS,Leeds
Morpeth,GB,United Kingdom,ENG,England,NBL,Northumberland
Morton Bagot,GB,United Kingdom,ENG,England,WAR,Warwickshire
Mosborough,GB,United Kingdom,ENG,England,SHF,Sheffield
Mossley,GB,United Kingdom,ENG,England,TAM,Tameside
Mottingham,GB,United Kingdom,ENG,England,GRE,Greenwich
Mottram in Longdendale,GB,United Kingdom,ENG,England,TAM,Tameside
Moulton,GB,United Kingdom,ENG,England,WNH,West Northamptonshire
Moulton St Michael,GB,United Kingdom,ENG,England,NFK,Norfolk
Mount Hawke,GB,United Kingdom,ENG,England,CON,Cornwall
Mountnessing,GB,United Kingdom,ENG,England,ESS,Essex
Much Hadham,GB,United Kingdom,ENG,England,HRT,Hertfordshire
Much Wenlock,GB,United Kingdom,ENG,England,SHR,Shropshire
Murton,GB,United Kingdom,ENG,England,DUR,Durham
Mytchett,GB,United Kingdom,ENG,England,SRY,Surrey
Nailsea,GB,United Kingdom,ENG,England,NSM,North Somerset
Nailsworth,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Nantwich,GB,United Kingdom,ENG,England,CHE,Cheshire East
Narborough,GB,United Kingdom,ENG,England,LEC,Leicestershire
Naseby,GB,United Kingdom,ENG,England,WNH,West Northamptonshire
Nawton,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Nazeing,GB,United Kingdom,ENG,England,ESS,Essex
Neasden,GB,United Kingdom,ENG,England,BEN,Brent
Needham Market,GB,United Kingdom,ENG,England,SFK,Suffolk
Needingworth,GB,United Kingdom,ENG,England,CAM,Cambridgeshire
Nelson,GB,United Kingdom,ENG,England,LAN,Lancashire
Neston,GB,United Kingdom,ENG,England,CHW,Cheshire
Nettleden,GB,United Kingdom,ENG,England,HRT,Hertfordshire
New Barnet,GB,United Kingdom,ENG,England,BNE,Barnet
New Brighton,GB,United Kingdom,ENG,England,WRL,Wirral
New Buckenham,GB,United Kingdom,ENG,England,NFK,Norfolk
New Cross,GB,United Kingdom,ENG,England,LEW,Lewisham
New Earswick,GB,United Kingdom,ENG,England,YOR,York
New Haw,GB,United Kingdom,ENG,England,SRY,Surrey
New Herrington,GB,United Kingdom,ENG,England,SND,Sunderland
New Malden,GB,United Kingdom,ENG,England,KTT,Kingston upon Thames
New Mills,GB,United Kingdom,ENG,England,DBY,Derbyshire
New Milton,GB,United Kingdom,ENG,England,HAM,Hampshire
New Romney,GB,United Kingdom,ENG,England,KEN,Kent
New Waltham,GB,United Kingdom,ENG,England,NEL,North East Lincolnshire
Newark on Trent,GB,United Kingdom,ENG,England,NTT,Nottinghamshire
Newbiggin-by-the-Sea,GB,United Kingdom,ENG,England,NBL,Northumberland
Newbold Verdon,GB,United Kingdom,ENG,England,LEC,Leicestershire
Newbold on Stour,GB,United Kingdom,ENG,England,WAR,Warwickshire
Newbury,GB,United Kingdom,ENG,England,WBK,West Berkshire
Newby,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Newby Bridge,GB,United Kingdom,ENG,England,CMA,Cumbria
Newcastle upon Tyne,GB,United Kingdom,ENG,England,NET,Newcastle upon Tyne
Newcastle-under-Lyme,GB,United Kingdom,ENG,England,STS,Staffordshire
Newent,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Newham,GB,United Kingdom,ENG,England,NWM,Newham
Newhaven,GB,United Kingdom,ENG,England,ESX,East Sussex
Newick,GB,United Kingdom,ENG,England,ESX,East Sussex
Newmarket,GB,United Kingdom,ENG,England,SFK,Suffolk
Newport,GB,United Kingdom,ENG,England,TFW,Telford and Wrekin
Newport Pagnell,GB,United Kingdom,ENG,England,MIK,Milton Keynes
Newquay,GB,United Kingdom,ENG,England,CON,Cornwall
Newthorpe,GB,United Kingdom,ENG,England,NTT,Nottinghamshire
Newton Abbot,GB,United Kingdom,ENG,England,DEV,Devon
Newton Aycliffe,GB,United Kingdom,ENG,England,DUR,Durham
Newton Ferrers,GB,United Kingdom,ENG,England,DEV,Devon
Newton Harcourt,GB,United Kingdom,ENG,England,LEC,Leicestershire
Newton-le-Willows,GB,United Kingdom,ENG,England,SHN,St. Helens
Nomansland,GB,United Kingdom,ENG,England,WIL,Wiltshire
Norbiton,GB,United Kingdom,ENG,England,KTT,Kingston upon Thames
Normanton,GB,United Kingdom,ENG,England,WKF,Wakefield
North Acton,GB,United Kingdom,ENG,England,EAL,Ealing
North Baddesley,GB,United Kingdom,ENG,England,HAM,Hampshire
North Collingham,GB,United Kingdom,ENG,England,NTT,Nottinghamshire
North Fambridge,GB,United Kingdom,ENG,England,ESS,Essex
North Ferriby,GB,United Kingdom,ENG,England,ERY,East Riding of Yorkshire
North Finchley,GB,United Kingdom,ENG,England,BNE,Barnet
North Kelsey,GB,United Kingdom,ENG,England,LIN,Lincolnshire
North Kensington,GB,United Kingdom,ENG,England,KEC,Royal Kensington and Chelsea
North Lopham,GB,United Kingdom,ENG,England,NFK,Norfolk
North Marston,GB,United Kingdom,ENG,England,BKM,Buckinghamshire
North Petherton,GB,United Kingdom,ENG,England,SOM,Somerset
North Shields,GB,United Kingdom,ENG,England,NTY,North Tyneside
North Tawton,GB,United Kingdom,ENG,England,DEV,Devon
North Tyneside,GB,United Kingdom,ENG,England,NTY,North Tyneside
North Walsham,GB,United Kingdom,ENG,England,NFK,Norfolk
North Yorks,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Northall,GB,United Kingdom,ENG,England,BKM,Buckinghamshire
Northallerton,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Northampton,GB,United Kingdom,ENG,England,WNH,West Northamptonshire
Northamptonshire,GB,United Kingdom,ENG,England,,
Northfleet,GB,United Kingdom,ENG,England,KEN,Kent
Northiam,GB,United Kingdom,ENG,England,ESX,East Sussex
Northill,GB,United Kingdom,ENG,England,CBF,Central Bedfordshire
Northleach,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Northlew,GB,United Kingdom,ENG,England,DEV,Devon
Northmoor,GB,United Kingdom,ENG,England,OXF,Oxfordshire
Northolt,GB,United Kingdom,ENG,England,EAL,Ealing
Northrepps,GB,United Kingdom,ENG,England,NFK,Norfolk
Northstowe,GB,United Kingdom,ENG,England,CAM,Cambridgeshire
Northwich,GB,United Kingdom,ENG,England,CHW,Cheshire
Northwold,GB,United Kingdom,ENG,England,NFK,Norfolk
Northwood,GB,United Kingdom,ENG,England,HIL,Hillingdon
Norton,GB,United Kingdom,ENG,England,STT,Stockton-on-Tees
Norton sub Hamdon,GB,United Kingdom,ENG,England,SOM,Somerset
Norton under Cannock,GB,United Kingdom,ENG,England,STS,Staffordshire
Norwich,GB,United Kingdom,ENG,England,NFK,Norfolk
Notting Hill,GB,United Kingdom,ENG,England,KEC,Royal Kensington and Chelsea
Nottingham,GB,United Kingdom,ENG,England,NGM,Nottingham
Nottinghamshire,GB,United Kingdom,ENG,England,NTT,Nottinghamshire
Nuffield,GB,United Kingdom,ENG,England,OXF,Oxfordshire
Nuneaton,GB,United Kingdom,ENG,England,WAR,Warwickshire
Nunney,GB,United Kingdom,ENG,England,SOM,Somerset
Nympsfield,GB,United Kingdom,ENG,England,GLS,Gloucestershire
Oakham,GB,United Kingdom,ENG,England,RUT,Rutland
Oakhill,GB,United Kingdom,ENG,England,SOM,Somerset
Okehampton,GB,United Kingdom,ENG,England,DEV,Devon
Old Alresford,GB,United Kingdom,ENG,England,HAM,Hampshire
Old Basing,GB,United Kingdom,ENG,England,HAM,Hampshire
Old Buckenham,GB,United Kingdom,ENG,England,NFK,Norfolk
Old Coulsdon,GB,United Kingdom,ENG,England,CRY,Croydon
Old Dalby,GB,United Kingdom,ENG,England,LEC,Leicestershire
Old Sodbury,GB,United Kingdom,ENG,England,SGC,South Gloucestershire
Old Windsor,GB,United Kingdom,ENG,England,WNM,Windsor and Maidenhead
Oldbury,GB,United Kingdom,ENG,England,SAW,Sandwell
Oldham,GB,United Kingdom,ENG,England,OLD,Oldham
Olney,GB,United Kingdom,ENG,England,MIK,Milton Keynes
Ombersley,GB,United Kingdom,ENG,England,WOR,Worcestershire
Ormskirk,GB,United Kingdom,ENG,England,LAN,Lancashire
Orpington,GB,United Kingdom,ENG,England,BRY,Bromley
Orton Southgate,GB,United Kingdom,ENG,England,PTE,Peterborough
Ossett,GB,United Kingdom,ENG,England,WKF,Wakefield
Oswestry,GB,United Kingdom,ENG,England,SHR,Shropshire
Otley,GB,United Kingdom,ENG,England,LDS,Leeds
Ottery St Mary,GB,United Kingdom,ENG,England,DEV,Devon
Oundle,GB,United Kingdom,ENG,England,NNH,North Northamptonshire
Overdale,GB,United Kingdom,ENG,England,TFW,Telford and Wrekin
Overton,GB,United Kingdom,ENG,England,LAN,Lancashire
Oxford,GB,United Kingdom,ENG,England,OXF,Oxfordshire
Oxfordshire,GB,United Kingdom,ENG,England,OXF,Oxfordshire
Oxshott,GB,United Kingdom,ENG,England,SRY,Surrey
Oxted,GB,United Kingdom,ENG,England,SRY,Surrey
Paddington,GB,United Kingdom,ENG,England,WSM,City of Westminster
Paddock Wood,GB,United Kingdom,ENG,England,KEN,Kent
Padiham,GB,United Kingdom,ENG,England,LAN,Lancashire
Padstow,GB,United Kingdom,ENG,England,CON,Cornwall
Pagham,GB,United Kingdom,ENG,England,WSX,West Sussex
Paignton,GB,United Kingdom,ENG,England,TOB,Torbay
Palmers Green,GB,United Kingdom,ENG,England,ENF,Enfield
Panfield,GB,United Kingdom,ENG,England,ESS,Essex
Papworth Everard,GB,United Kingdom,ENG,England,CAM,Cambridgeshire
Par,GB,United Kingdom,ENG,England,CON,Cornwall
Parbold,GB,United Kingdom,ENG,England,LAN,Lancashire
Park Farm Industrial Estate,GB,United Kingdom,ENG,England,KEN,Kent
Parkstone,GB,United Kingdom,ENG,England,BCP,"Bournemouth, Christchurch and Poole Council"
Partington,GB,United Kingdom,ENG,England,TRF,Trafford
Partridge Green,GB,United Kingdom,ENG,England,WSX,West Sussex
Patrington,GB,United Kingdom,ENG,England,ERY,East Riding of Yorkshire
Paul,GB,United Kingdom,ENG,England,CON,Cornwall
Paulton,GB,United Kingdom,ENG,England,BAS,Bath and North East Somerset
Pawlett,GB,United Kingdom,ENG,England,SOM,Somerset
Peacehaven,GB,United Kingdom,ENG,England,ESX,East Sussex
Peckham,GB,United Kingdom,ENG,England,SWK,Southwark
Pelynt,GB,United Kingdom,ENG,England,CON,Cornwall
Penge,GB,United Kingdom,ENG,England,BRY,Bromley
Penistone,GB,United Kingdom,ENG,England,BNS,Barnsley
Penkridge,GB,United Kingdom,ENG,England,STS,Staffordshire
Penrith,GB,United Kingdom,ENG,England,CMA,Cumbria
Penryn,GB,United Kingdom,ENG,England,CON,Cornwall
Pensby,GB,United Kingdom,ENG,England,WRL,Wirral
Penzance,GB,United Kingdom,ENG,England,CON,Cornwall
Perivale,GB,United Kingdom,ENG,England,EAL,Ealing
Perranporth,GB,United Kingdom,ENG,England,CON,Cornwall
Perry Barr,GB,United Kingdom,ENG,England,BIR,Birmingham
Pershore,GB,United Kingdom,ENG,England,WOR,Worcestershire
Peterborough,GB,United Kingdom,ENG,England,PTE,Peterborough
Peterlee,GB,United Kingdom,ENG,England,DUR,Durham
Petersfield,GB,United Kingdom,ENG,England,HAM,Hampshire
Petworth,GB,United Kingdom,ENG,England,WSX,West Sussex
Pevensey,GB,United Kingdom,ENG,England,ESX,East Sussex
Pewsey,GB,United Kingdom,ENG,England,WIL,Wiltshire
Pickering,GB,United Kingdom,ENG,England,NYK,North Yorkshire
Pill,GB,United Kingdom,ENG,England,NSM,North Somerset
Pilling,GB,United Kingdom,ENG,England,LAN,Lancashire
Pilton,GB,United Kingdom,ENG,England,SOM,Somerset
Pimlico,GB,United Kingdom,ENG,England,WSM,City of Westminster
Pinner,GB,United Kingdom,ENG,England,HRW,Harrow
Pinvin,GB,United Kingdom,ENG,England,WOR,Worcestershire
Pinxton,GB,United Kingdom,ENG,England,DBY,Derbyshire
Pipe Gate,GB,United Kingdom,ENG,England,SHR,Shropshire
Plaistow,GB,United Kingdom,ENG,England,NWM,Newham
Pluckley,GB,United Kingdom,ENG,England,KEN,Kent
Plumstead,GB,United Kingdom,ENG,England,GRE,Greenwich
Plymouth,GB,United Kingdom,ENG,England,PLY,Plymouth
Pocklington,GB,United Kingdom,ENG,England,ERY,East Riding of Yorkshire
Polegate,GB,United Kingdom,ENG,England,ESX,East Sussex
Polperro,GB,United Kingdom,ENG,England,CON,Cornwall
Pontefract,GB,United Kingdom,ENG,England,WKF,Wakefield
